dataResourceUid,dataResourceName,images,dcterms:modified,dcterms:language,dcterms:license,rightsHolder,dcterms:accessRights,dcterms:bibliographicCitation,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,associatedMedia,associatedReferences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,associatedOccurrences,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,raw_scientificName,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,measurementDeterminedDate,recordedByID,identifiedByID,videos,species,subfamily,eventType,measurementRemarks,measurementValue,relationshipRemarks,superfamily,relationshipOfResource,measurementMethod,identifier,provenance,sounds,recordID,rights,source,measurementID,measurementType,measurementUnit,measurementDeterminedBy,measurementAccuracy,degreeOfEstablishment,relatedResourceID,images,dcterms:type
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,10002638,10002638,,Joanne Isaac,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2019-09-02T00:00:00Z,,245,245,2019,9,2,,,Camera - Surveillance/Remote,,,,,,1204969,,,,,,Australia,AU,Victoria,,,"Snifter Parks Road, Rubicon",,,,,,,,,,,,-37.34425,145.82182,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,63fd3506-36f6-457c-952d-a975417208bf,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,c83ee307-f721-5958-a610-b38b730fbe7a,,,Victorian Biodiversity Atlas flora records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,5351532,5351532,,Not Supplied,2,,,,,,,,PRESENT,,,,,,,,,,01405411-e812-4a36-ad63-00f47b47cc65,,,,,,,1992-03-14T00:00:00Z,,74,74,1992,3,14,,,Spotlighting on foot,,,,,,579339,,,,,,Australia,AU,Victoria,,,ROUGHLY 2 KM N OF ACHERON GAP,,760.0,760.0,,,,,,,,,-37.65948,145.75359,EPSG:4326,4500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,7df275c6-521c-4587-adf3-ec324884e653,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,6942482,6942482,,Jenny Nelson,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2015-11-24T00:00:00Z,,328,328,2015,11,24,,,Camera - Surveillance/Remote,,,,,,766793,,,,,,Australia,AU,Victoria,,,"TL5_camera2 Tramline Rd, east of Mt Baw Baw",,,,,,,,,,,,-37.7995,146.29336,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,bcc9c724-c962-4ea3-b6d2-c04448181b33,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,c83ee307-f721-5958-a610-b38b730fbe7a,,,Victorian Biodiversity Atlas flora records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,4386448,4386448,,Museum Code 906,2,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,1977-11-01T00:00:00Z,,305,305,1977,11,1,,,Incidental,,,,,,539920,,,,,,Australia,AU,Victoria,,,Cambarville,,700.0,700.0,,,,,,,,,-37.64015,145.89297,EPSG:4326,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,096110cd-da49-4a81-b056-5dd1a43ef9ff,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,10132799,10132799,,Sabrina Trocini,1,,,,,,,,PRESENT,,,,,,,,,,e5f7514f-d2a0-4f0c-bea5-8436a61f181a,,,,,,,2019-10-31T00:00:00Z,,304,304,2019,10,31,,,Camera - Surveillance/Remote,,,,,,1213303,,,,,,Australia,AU,Victoria,,,"Dragonfly Snobs Creek Rd, Eildon",,,,,,,,,,,,-37.38607,145.93749,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,3df7ae4c-5c64-4174-9850-8cd62356decb,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,11151436,11151436,,Joanne Isaac,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2021-02-22T00:00:00Z,,53,53,2021,2,22,,,Camera - Surveillance/Remote,,,,,,1484651,,,,,,Australia,AU,Victoria,,,"309-501-0004 Maryville SF, Dom Dom Rd",,,,,,,,,,,,-37.59588,145.66837,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,25c83667-49ef-4244-9d26-8fccefe7a56b,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,c83ee307-f721-5958-a610-b38b730fbe7a,,,Victorian Biodiversity Atlas flora records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,4327509,4327509,,Members Mammal Survey Group of Victoria,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,1975-02-02T00:00:00Z,,33,33,1975,2,2,,,General observations,,,,,,524990,,,,,,Australia,AU,Victoria,,,ROUGHLY 2 KM NW OF CUMBERLAND JUNCT,,880.0,880.0,,,,,,,,,-37.55682,145.90963,EPSG:4326,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,82e4e77e-298c-464e-92b5-b4624803f627,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,10695754,10695754,,Elouise Haskin,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2020-08-18T00:00:00Z,,231,231,2020,8,18,,,Camera - Surveillance/Remote,,,,,,1336552,,,,,,Australia,AU,Victoria,,,320-502-0030 Oaks Track,,,,,,,,,,,,-37.63493,146.07836,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,4276f415-a0b7-4840-9a9e-fe05c194dcc3,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,c83ee307-f721-5958-a610-b38b730fbe7a,,,Victorian Biodiversity Atlas flora records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,4352805,4352805,,Stephen Craig,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,1988-01-01T00:00:00Z,,1,1,1988,1,1,,,General observations,,,,,,534734,,,,,,Australia,AU,Victoria,,,WITHIN 2 KM OF SMYTH CREEK,,800.0,800.0,,,,,,,,,-37.80966,145.809,EPSG:4326,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,888c0178-8b7a-49cd-aa53-d2f4639f2c62,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,c83ee307-f721-5958-a610-b38b730fbe7a,,,Victorian Biodiversity Atlas flora records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,4327465,4327465,,Staff Others (non departmental),1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,1963-07-06T00:00:00Z,,187,187,1963,7,6,,,General observations,,,,,,524970,,,,,,Australia,AU,Victoria,,,1 MILE NORTHEAST OF ON BIG CREEK ROAD,,840.0,840.0,,,,,,,,,-37.80682,145.80964,EPSG:4326,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,b070ec4c-93c6-4f01-9919-3b6f80427715,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,6165887,6165887,,Dan Harley,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2011-03-26T00:00:00Z,,85,85,2011,3,26,,,Nest box,,,,,,646748,,,,,,Australia,AU,Victoria,,,"BFTO1 northen slopes of Mt Bullfight, Mount Bullfight Nature Conservation Reserve",,,,,,,,,,,,-37.4263,145.92001,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,b9cf3fc6-305e-4289-8c2d-29b030c7f64c,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,c83ee307-f721-5958-a610-b38b730fbe7a,,,Victorian Biodiversity Atlas flora records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,4352721,4352721,,David Lindenmayer,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,1988-09-01T00:00:00Z,,245,245,1988,9,1,,,General observations,,,,,,533597,,,,,,Australia,AU,Victoria,,,1.3KM ALONG TK 6,,1000.0,1000.0,,,,,,,,,-37.35681,145.89296,EPSG:4326,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,d14c21fd-b069-42cc-b14e-354123baf779,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,10517070,10517070,,Sabrina Trocini,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2020-05-29T00:00:00Z,,150,150,2020,5,29,,,Camera - Surveillance/Remote,,,,,,1331481,,,,,,Australia,AU,Victoria,,,"483-501-0026 South Face Rd, Buddy Extension Tk, Tanjil",,,,,,,,,,,,-37.8715,146.26323,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,f91bfda3-d696-4750-bdf2-94e9abb71214,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,10179333,10179333,,Sabrina Trocini,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2020-01-23T00:00:00Z,,23,23,2020,1,23,,,Camera - Surveillance/Remote,,,,,,1242836,,,,,,Australia,AU,Victoria,,,"289-520-0003 Conn Gap Rd, Eildon",,,,,,,,,,,,-37.40126,145.96008,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,0ff96a67-5739-4f2d-a8c0-1675d93634b9,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,c83ee307-f721-5958-a610-b38b730fbe7a,,,Victorian Biodiversity Atlas flora records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,4363874,4363874,,Lance Williams,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,1988-01-20T00:00:00Z,,20,20,1988,1,20,,,Incidental,,,,,,535931,,,,,,Australia,AU,Victoria,,,ROUGHLY 2 KM W OF ACHERON GAP,,,,,,,,,,,,-37.67745,145.74875,EPSG:4326,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,7c3a46cb-554b-48af-8b5d-905057cc9786,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,10131238,10131238,,Elouise Haskin,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2019-09-30T00:00:00Z,,273,273,2019,9,30,,,Camera - Surveillance/Remote,,,,,,1213030,,,,,,Australia,AU,Victoria,,,"Turner Round Turners Tk, Matlock",,,,,,,,,,,,-37.6613,146.16848,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,c415b23f-2295-42c7-b466-49a7fa74f9a5,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,10131964,10131964,,Sabrina Trocini,1,,,,,,,,PRESENT,,,,,,,,,,e8d2e003-3115-4590-8b20-e30c5d44d6f4,,,,,,,2019-10-01T00:00:00Z,,274,274,2019,10,1,,,Camera - Surveillance/Remote,,,,,,1213192,,,,,,Australia,AU,Victoria,,,"Hut Road Saddle Hut Rd, Baw Baw",,,,,,,,,,,,-37.80601,146.32358,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,ba41d0e3-24c4-4ca4-b8ec-59e66b6edee6,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,8206908,8206908,,Louise Durkin,1,,,,,,,,PRESENT,,,,,,,,,,ce7fb820-c7a6-47fa-a001-af45837ec238,,,,,,,2016-02-03T00:00:00Z,,34,34,2016,2,3,,,Spotlighting on foot,,,,,,827352,,,,,,Australia,AU,Victoria,,,"Yarra SF_2_spotlighting Big Creek Rd, 900m east of Federal Rd",,,,,,,,,,,,-37.80324,145.88756,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,63d91ab8-4c57-464f-b15f-8fa4d6e7ba94,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,6163620,6163620,,David Lindenmayer,3,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2004-01-11T00:00:00Z,,11,11,2004,1,11,,,Stag watching,,,,,,646219,,,,,,Australia,AU,Victoria,,,"215 Upper Yarra Forest Management Block, Yarra Ranges National Park",,,,,,,,,,,,-37.724,146.1254,EPSG:4326,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,bdcfc999-a88e-4b75-b97c-b6e958f24834,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,6165885,6165885,,Dan Harley,,,,,,,,,PRESENT,,,,,,,,,,30ec907d-397b-4533-b86e-0de0ce85d517,,,,,,,2013-04-27T00:00:00Z,,117,117,2013,4,27,,,Nest box,,,,,,646746,,,,,,Australia,AU,Victoria,,,"BFTG4 Mt Bullfight, Mount Bullfight Nature Conservation Reserve",,,,,,,,,,,,-37.4449,145.92799,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,9de0a8e0-04cd-4ce9-bb9d-6dfe6b431506,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,6814130,6814130,,Lindy Lumsden,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,1995-12-02T00:00:00Z,,336,336,1995,12,2,,,Spotlighting,,,,,,710905,,,,,,Australia,AU,Victoria,,,Healesville Badger Weir Picnic Ground,,,,,,,,,,,,-37.6835,145.57279,EPSG:4326,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,e5109435-8a63-4321-b8a2-b633bfebd899,,,,,,,,,,,Event
